Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,Energy,ind_span,False,False,water,grass,Class,0,0.9982394366197183,0.34615384615384615,0.6721966413867821
NICO,Energy,ind_span,False,False,water,grass,Synthetic,0,0.9033333333333333,0.5384615384615384,0.7208974358974358
NICO,Energy,ind_span,False,False,water,grass,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,water,autumn,Unbiased,0,0.08976377952755905,1.0,0.5448818897637795
NICO,Energy,ind_span,False,False,water,autumn,Class,0,0.9791666666666666,0.34615384615384615,0.6626602564102564
NICO,Energy,ind_span,False,False,water,autumn,Synthetic,0,0.7708661417322835,0.5384615384615384,0.6546638400969109
NICO,Energy,ind_span,False,False,water,autumn,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,rock,outdoor,Unbiased,0,0.6404602109300096,1.0,0.8202301054650047
NICO,Energy,ind_span,False,False,rock,outdoor,Class,0,0.8740157480314961,0.34615384615384615,0.610084797092671
NICO,Energy,ind_span,False,False,rock,outdoor,Synthetic,0,0.9507042253521126,0.5384615384615384,0.7445828819068255
NICO,Energy,ind_span,False,False,rock,outdoor,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,rock,water,Unbiased,0,0.4483333333333333,1.0,0.7241666666666666
NICO,Energy,ind_span,False,False,rock,water,Class,0,0.9956584659913169,0.34615384615384615,0.6709061560725815
NICO,Energy,ind_span,False,False,rock,water,Synthetic,0,0.9493487698986975,0.5384615384615384,0.743905154180118
NICO,Energy,ind_span,False,False,rock,water,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,rock,rock,Unbiased,0,0.6367583212735166,1.0,0.8183791606367583
NICO,Energy,ind_span,False,False,rock,rock,Class,0,0.9817833173537871,0.34615384615384615,0.6639685817538166
NICO,Energy,ind_span,False,False,rock,rock,Synthetic,0,0.9319271332694151,0.5384615384615384,0.7351943358654768
NICO,Energy,ind_span,False,False,rock,rock,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,rock,grass,Unbiased,0,0.6602112676056338,1.0,0.8301056338028169
NICO,Energy,ind_span,False,False,rock,grass,Class,0,0.9982394366197183,0.34615384615384615,0.6721966413867821
NICO,Energy,ind_span,False,False,rock,grass,Synthetic,0,0.9033333333333333,0.5384615384615384,0.7208974358974358
NICO,Energy,ind_span,False,False,rock,grass,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,rock,autumn,Unbiased,0,0.08976377952755905,1.0,0.5448818897637795
NICO,Energy,ind_span,False,False,rock,autumn,Class,0,0.9791666666666666,0.34615384615384615,0.6626602564102564
NICO,Energy,ind_span,False,False,rock,autumn,Synthetic,0,0.7708661417322835,0.5384615384615384,0.6546638400969109
NICO,Energy,ind_span,False,False,rock,autumn,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,grass,outdoor,Unbiased,0,0.6404602109300096,1.0,0.8202301054650047
NICO,Energy,ind_span,False,False,grass,outdoor,Class,0,0.8740157480314961,0.34615384615384615,0.610084797092671
NICO,Energy,ind_span,False,False,grass,outdoor,Synthetic,0,0.9507042253521126,0.5384615384615384,0.7445828819068255
NICO,Energy,ind_span,False,False,grass,outdoor,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,grass,water,Unbiased,0,0.4483333333333333,1.0,0.7241666666666666
NICO,Energy,ind_span,False,False,grass,water,Class,0,0.9956584659913169,0.34615384615384615,0.6709061560725815
NICO,Energy,ind_span,False,False,grass,water,Synthetic,0,0.9493487698986975,0.5384615384615384,0.743905154180118
NICO,Energy,ind_span,False,False,grass,water,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,grass,rock,Unbiased,0,0.6367583212735166,1.0,0.8183791606367583
NICO,Energy,ind_span,False,False,grass,rock,Class,0,0.9817833173537871,0.34615384615384615,0.6639685817538166
NICO,Energy,ind_span,False,False,grass,rock,Synthetic,0,0.9319271332694151,0.5384615384615384,0.7351943358654768
NICO,Energy,ind_span,False,False,grass,rock,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,grass,grass,Unbiased,0,0.6602112676056338,1.0,0.8301056338028169
NICO,Energy,ind_span,False,False,grass,grass,Class,0,0.9982394366197183,0.34615384615384615,0.6721966413867821
NICO,Energy,ind_span,False,False,grass,grass,Synthetic,0,0.9033333333333333,0.5384615384615384,0.7208974358974358
NICO,Energy,ind_span,False,False,grass,grass,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,grass,autumn,Unbiased,0,0.08976377952755905,1.0,0.5448818897637795
NICO,Energy,ind_span,False,False,grass,autumn,Class,0,0.9791666666666666,0.34615384615384615,0.6626602564102564
NICO,Energy,ind_span,False,False,grass,autumn,Synthetic,0,0.7708661417322835,0.5384615384615384,0.6546638400969109
NICO,Energy,ind_span,False,False,grass,autumn,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,autumn,outdoor,Unbiased,0,0.6404602109300096,1.0,0.8202301054650047
NICO,Energy,ind_span,False,False,autumn,outdoor,Class,0,0.8740157480314961,0.34615384615384615,0.610084797092671
NICO,Energy,ind_span,False,False,autumn,outdoor,Synthetic,0,0.9507042253521126,0.5384615384615384,0.7445828819068255
NICO,Energy,ind_span,False,False,autumn,outdoor,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,autumn,water,Unbiased,0,0.4483333333333333,1.0,0.7241666666666666
NICO,Energy,ind_span,False,False,autumn,water,Class,0,0.9956584659913169,0.34615384615384615,0.6709061560725815
NICO,Energy,ind_span,False,False,autumn,water,Synthetic,0,0.9493487698986975,0.5384615384615384,0.743905154180118
NICO,Energy,ind_span,False,False,autumn,water,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,autumn,rock,Unbiased,0,0.6367583212735166,1.0,0.8183791606367583
NICO,Energy,ind_span,False,False,autumn,rock,Class,0,0.9817833173537871,0.34615384615384615,0.6639685817538166
NICO,Energy,ind_span,False,False,autumn,rock,Synthetic,0,0.9319271332694151,0.5384615384615384,0.7351943358654768
NICO,Energy,ind_span,False,False,autumn,rock,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,autumn,grass,Unbiased,0,0.6602112676056338,1.0,0.8301056338028169
NICO,Energy,ind_span,False,False,autumn,grass,Class,0,0.9982394366197183,0.34615384615384615,0.6721966413867821
NICO,Energy,ind_span,False,False,autumn,grass,Synthetic,0,0.9033333333333333,0.5384615384615384,0.7208974358974358
NICO,Energy,ind_span,False,False,autumn,grass,Temporal,0,1.0,0.0,0.5
NICO,Energy,ind_span,False,False,autumn,autumn,Unbiased,0,0.08976377952755905,1.0,0.5448818897637795
NICO,Energy,ind_span,False,False,autumn,autumn,Class,0,0.9791666666666666,0.34615384615384615,0.6626602564102564
NICO,Energy,ind_span,False,False,autumn,autumn,Synthetic,0,0.7708661417322835,0.5384615384615384,0.6546638400969109
NICO,Energy,ind_span,False,False,autumn,autumn,Temporal,0,1.0,0.0,0.5
NICO,Energy,val_optimal,True,True,water,water,Unbiased,1,0.908433734939759,0.25988700564971756,0.5841603702947382
NICO,Energy,val_optimal,True,True,water,water,Class,1,0.8111753371868978,0.2906976744186046,0.5509365058027512
NICO,Energy,val_optimal,True,True,water,water,Synthetic,1,0.8035487959442332,0.25939177101967803,0.5314702834819556
NICO,Energy,val_optimal,True,True,water,water,Temporal,1,0.7551020408163265,0.5130434782608695,0.634072759538598
NICO,Energy,val_optimal,True,True,water,outdoor,Unbiased,1,0.9205087440381559,0.18089430894308944,0.5507015264906227
NICO,Energy,val_optimal,True,True,water,outdoor,Class,1,0.773524720893142,0.32258064516129037,0.5480526830272161
NICO,Energy,val_optimal,True,True,water,outdoor,Synthetic,1,0.8575096277278562,0.27855711422845686,0.5680333709781565
NICO,Energy,val_optimal,True,True,water,outdoor,Temporal,1,0.6043533930857875,0.44973544973544977,0.5270444214106187
NICO,Energy,val_optimal,True,True,water,autumn,Unbiased,1,0.8464619492656876,0.2551984877126654,0.5508302184891765
NICO,Energy,val_optimal,True,True,water,autumn,Class,1,0.7377049180327869,0.3448275862068966,0.5412662521198417
NICO,Energy,val_optimal,True,True,water,autumn,Synthetic,1,0.85667215815486,0.2665369649805448,0.5616045615677023
NICO,Energy,val_optimal,True,True,water,autumn,Temporal,1,0.8051643192488263,0.4590909090909091,0.6321276141698677
NICO,Energy,val_optimal,True,True,water,rock,Unbiased,1,0.4593908629441624,0.5803571428571428,0.5198740029006526
NICO,Energy,val_optimal,True,True,water,rock,Class,1,0.6080691642651297,0.4602446483180428,0.5341569062915863
NICO,Energy,val_optimal,True,True,water,rock,Synthetic,1,0.8465473145780051,0.3201058201058201,0.5833265673419126
NICO,Energy,val_optimal,True,True,water,rock,Temporal,1,0.7406181015452539,0.40591397849462363,0.5732660400199387
NICO,Energy,val_optimal,True,True,water,grass,Unbiased,1,0.9378378378378378,0.27898550724637683,0.6084116725421074
NICO,Energy,val_optimal,True,True,water,grass,Class,1,0.774294670846395,0.37308868501529047,0.5736916779308427
NICO,Energy,val_optimal,True,True,water,grass,Synthetic,1,0.8830409356725146,0.319078947368421,0.6010599415204678
NICO,Energy,val_optimal,True,True,water,grass,Temporal,1,0.7968069666182874,0.37268518518518523,0.5847460759017363
NICO,Energy,val_optimal,True,True,outdoor,water,Unbiased,1,0.908433734939759,0.25988700564971756,0.5841603702947382
NICO,Energy,val_optimal,True,True,outdoor,water,Class,1,0.8111753371868978,0.2906976744186046,0.5509365058027512
NICO,Energy,val_optimal,True,True,outdoor,water,Synthetic,1,0.8035487959442332,0.25939177101967803,0.5314702834819556
NICO,Energy,val_optimal,True,True,outdoor,water,Temporal,1,0.7551020408163265,0.5130434782608695,0.634072759538598
NICO,Energy,val_optimal,True,True,outdoor,outdoor,Unbiased,1,0.9205087440381559,0.18089430894308944,0.5507015264906227
NICO,Energy,val_optimal,True,True,outdoor,outdoor,Class,1,0.773524720893142,0.32258064516129037,0.5480526830272161
NICO,Energy,val_optimal,True,True,outdoor,outdoor,Synthetic,1,0.8575096277278562,0.27855711422845686,0.5680333709781565
NICO,Energy,val_optimal,True,True,outdoor,outdoor,Temporal,1,0.6043533930857875,0.44973544973544977,0.5270444214106187
NICO,Energy,val_optimal,True,True,outdoor,autumn,Unbiased,1,0.8464619492656876,0.2551984877126654,0.5508302184891765
NICO,Energy,val_optimal,True,True,outdoor,autumn,Class,1,0.7377049180327869,0.3448275862068966,0.5412662521198417
NICO,Energy,val_optimal,True,True,outdoor,autumn,Synthetic,1,0.85667215815486,0.2665369649805448,0.5616045615677023
NICO,Energy,val_optimal,True,True,outdoor,autumn,Temporal,1,0.8051643192488263,0.4590909090909091,0.6321276141698677
NICO,Energy,val_optimal,True,True,outdoor,rock,Unbiased,1,0.4593908629441624,0.5803571428571428,0.5198740029006526
NICO,Energy,val_optimal,True,True,outdoor,rock,Class,1,0.6080691642651297,0.4602446483180428,0.5341569062915863
NICO,Energy,val_optimal,True,True,outdoor,rock,Synthetic,1,0.8465473145780051,0.3201058201058201,0.5833265673419126
NICO,Energy,val_optimal,True,True,outdoor,rock,Temporal,1,0.7406181015452539,0.40591397849462363,0.5732660400199387
NICO,Energy,val_optimal,True,True,outdoor,grass,Unbiased,1,0.9378378378378378,0.27898550724637683,0.6084116725421074
NICO,Energy,val_optimal,True,True,outdoor,grass,Class,1,0.774294670846395,0.37308868501529047,0.5736916779308427
NICO,Energy,val_optimal,True,True,outdoor,grass,Synthetic,1,0.8830409356725146,0.319078947368421,0.6010599415204678
NICO,Energy,val_optimal,True,True,outdoor,grass,Temporal,1,0.7968069666182874,0.37268518518518523,0.5847460759017363
NICO,Energy,val_optimal,True,True,autumn,water,Unbiased,1,0.908433734939759,0.25988700564971756,0.5841603702947382
NICO,Energy,val_optimal,True,True,autumn,water,Class,1,0.8111753371868978,0.2906976744186046,0.5509365058027512
NICO,Energy,val_optimal,True,True,autumn,water,Synthetic,1,0.8035487959442332,0.25939177101967803,0.5314702834819556
NICO,Energy,val_optimal,True,True,autumn,water,Temporal,1,0.7551020408163265,0.5130434782608695,0.634072759538598
NICO,Energy,val_optimal,True,True,autumn,outdoor,Unbiased,1,0.9205087440381559,0.18089430894308944,0.5507015264906227
NICO,Energy,val_optimal,True,True,autumn,outdoor,Class,1,0.773524720893142,0.32258064516129037,0.5480526830272161
NICO,Energy,val_optimal,True,True,autumn,outdoor,Synthetic,1,0.8575096277278562,0.27855711422845686,0.5680333709781565
NICO,Energy,val_optimal,True,True,autumn,outdoor,Temporal,1,0.6043533930857875,0.44973544973544977,0.5270444214106187
NICO,Energy,val_optimal,True,True,autumn,autumn,Unbiased,1,0.8464619492656876,0.2551984877126654,0.5508302184891765
NICO,Energy,val_optimal,True,True,autumn,autumn,Class,1,0.7377049180327869,0.3448275862068966,0.5412662521198417
NICO,Energy,val_optimal,True,True,autumn,autumn,Synthetic,1,0.85667215815486,0.2665369649805448,0.5616045615677023
NICO,Energy,val_optimal,True,True,autumn,autumn,Temporal,1,0.8051643192488263,0.4590909090909091,0.6321276141698677
NICO,Energy,val_optimal,True,True,autumn,rock,Unbiased,1,0.4593908629441624,0.5803571428571428,0.5198740029006526
NICO,Energy,val_optimal,True,True,autumn,rock,Class,1,0.6080691642651297,0.4602446483180428,0.5341569062915863
NICO,Energy,val_optimal,True,True,autumn,rock,Synthetic,1,0.8465473145780051,0.3201058201058201,0.5833265673419126
NICO,Energy,val_optimal,True,True,autumn,rock,Temporal,1,0.7406181015452539,0.40591397849462363,0.5732660400199387
NICO,Energy,val_optimal,True,True,autumn,grass,Unbiased,1,0.9378378378378378,0.27898550724637683,0.6084116725421074
NICO,Energy,val_optimal,True,True,autumn,grass,Class,1,0.774294670846395,0.37308868501529047,0.5736916779308427
NICO,Energy,val_optimal,True,True,autumn,grass,Synthetic,1,0.8830409356725146,0.319078947368421,0.6010599415204678
NICO,Energy,val_optimal,True,True,autumn,grass,Temporal,1,0.7968069666182874,0.37268518518518523,0.5847460759017363
NICO,Energy,val_optimal,True,True,rock,water,Unbiased,1,0.9493975903614458,0.192090395480226,0.5707439929208359
NICO,Energy,val_optimal,True,True,rock,water,Class,1,0.9190751445086706,0.17109634551495012,0.5450857450118103
NICO,Energy,val_optimal,True,True,rock,water,Synthetic,1,0.9036755386565273,0.17352415026833634,0.5385998444624318
NICO,Energy,val_optimal,True,True,rock,water,Temporal,1,0.9035250463821892,0.4130434782608695,0.6582842623215294
NICO,Energy,val_optimal,True,True,rock,outdoor,Unbiased,1,0.9666136724960255,0.13414634146341464,0.55038000697972
NICO,Energy,val_optimal,True,True,rock,outdoor,Class,1,0.8899521531100478,0.1966205837173579,0.5432863684137028
NICO,Energy,val_optimal,True,True,rock,outdoor,Synthetic,1,0.9293966623876765,0.2124248496993988,0.5709107560435376
NICO,Energy,val_optimal,True,True,rock,outdoor,Temporal,1,0.8002560819462228,0.29805996472663143,0.549158023336427
NICO,Energy,val_optimal,True,True,rock,autumn,Unbiased,1,0.9332443257676902,0.1606805293005671,0.5469624275341287
NICO,Energy,val_optimal,True,True,rock,autumn,Class,1,0.8819672131147541,0.22413793103448276,0.5530525720746184
NICO,Energy,val_optimal,True,True,rock,autumn,Synthetic,1,0.9373970345963756,0.17898832684824906,0.5581926807223123
NICO,Energy,val_optimal,True,True,rock,autumn,Temporal,1,0.9295774647887324,0.36818181818181817,0.6488796414852753
NICO,Energy,val_optimal,True,True,rock,rock,Unbiased,1,0.6535532994923858,0.4196428571428571,0.5365980783176214
NICO,Energy,val_optimal,True,True,rock,rock,Class,1,0.7953890489913544,0.2737003058103975,0.534544677400876
NICO,Energy,val_optimal,True,True,rock,rock,Synthetic,1,0.928388746803069,0.24867724867724872,0.5885329977401589
NICO,Energy,val_optimal,True,True,rock,rock,Temporal,1,0.891832229580574,0.271505376344086,0.58166880296233
NICO,Energy,val_optimal,True,True,rock,grass,Unbiased,1,0.9702702702702702,0.21014492753623193,0.5902075989032511
NICO,Energy,val_optimal,True,True,rock,grass,Class,1,0.9059561128526645,0.27828746177370034,0.5921217873131824
NICO,Energy,val_optimal,True,True,rock,grass,Synthetic,1,0.9415204678362573,0.2532894736842105,0.5974049707602339
NICO,Energy,val_optimal,True,True,rock,grass,Temporal,1,0.9071117561683599,0.25,0.57855587808418
NICO,Energy,val_optimal,True,True,grass,water,Unbiased,1,0.908433734939759,0.25988700564971756,0.5841603702947382
NICO,Energy,val_optimal,True,True,grass,water,Class,1,0.8111753371868978,0.2906976744186046,0.5509365058027512
NICO,Energy,val_optimal,True,True,grass,water,Synthetic,1,0.8035487959442332,0.25939177101967803,0.5314702834819556
NICO,Energy,val_optimal,True,True,grass,water,Temporal,1,0.7551020408163265,0.5130434782608695,0.634072759538598
NICO,Energy,val_optimal,True,True,grass,outdoor,Unbiased,1,0.9205087440381559,0.18089430894308944,0.5507015264906227
NICO,Energy,val_optimal,True,True,grass,outdoor,Class,1,0.773524720893142,0.32258064516129037,0.5480526830272161
NICO,Energy,val_optimal,True,True,grass,outdoor,Synthetic,1,0.8575096277278562,0.27855711422845686,0.5680333709781565
NICO,Energy,val_optimal,True,True,grass,outdoor,Temporal,1,0.6043533930857875,0.44973544973544977,0.5270444214106187
NICO,Energy,val_optimal,True,True,grass,autumn,Unbiased,1,0.8464619492656876,0.2551984877126654,0.5508302184891765
NICO,Energy,val_optimal,True,True,grass,autumn,Class,1,0.7377049180327869,0.3448275862068966,0.5412662521198417
NICO,Energy,val_optimal,True,True,grass,autumn,Synthetic,1,0.85667215815486,0.2665369649805448,0.5616045615677023
NICO,Energy,val_optimal,True,True,grass,autumn,Temporal,1,0.8051643192488263,0.4590909090909091,0.6321276141698677
NICO,Energy,val_optimal,True,True,grass,rock,Unbiased,1,0.4593908629441624,0.5803571428571428,0.5198740029006526
NICO,Energy,val_optimal,True,True,grass,rock,Class,1,0.6080691642651297,0.4602446483180428,0.5341569062915863
NICO,Energy,val_optimal,True,True,grass,rock,Synthetic,1,0.8465473145780051,0.3201058201058201,0.5833265673419126
NICO,Energy,val_optimal,True,True,grass,rock,Temporal,1,0.7406181015452539,0.40591397849462363,0.5732660400199387
NICO,Energy,val_optimal,True,True,grass,grass,Unbiased,1,0.9378378378378378,0.27898550724637683,0.6084116725421074
NICO,Energy,val_optimal,True,True,grass,grass,Class,1,0.774294670846395,0.37308868501529047,0.5736916779308427
NICO,Energy,val_optimal,True,True,grass,grass,Synthetic,1,0.8830409356725146,0.319078947368421,0.6010599415204678
NICO,Energy,val_optimal,True,True,grass,grass,Temporal,1,0.7968069666182874,0.37268518518518523,0.5847460759017363
NICO,Energy,ind_span,True,True,water,water,Unbiased,1,0.7903614457831325,0.384180790960452,0.5872711183717922
NICO,Energy,ind_span,True,True,water,water,Class,1,0.6069364161849711,0.4534883720930233,0.5302123941389971
NICO,Energy,ind_span,True,True,water,water,Synthetic,1,0.6894803548795945,0.3828264758497316,0.536153415364663
NICO,Energy,ind_span,True,True,water,water,Temporal,1,0.5714285714285714,0.6391304347826087,0.60527950310559
NICO,Energy,ind_span,True,True,water,outdoor,Unbiased,1,0.834658187599364,0.2784552845528455,0.5565567360761048
NICO,Energy,ind_span,True,True,water,outdoor,Class,1,0.5789473684210527,0.48694316436251917,0.532945266391786
NICO,Energy,ind_span,True,True,water,outdoor,Synthetic,1,0.7394094993581515,0.36673346693386777,0.5530714831460096
NICO,Energy,ind_span,True,True,water,outdoor,Temporal,1,0.3879641485275288,0.6296296296296297,0.5087968890785792
