Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size,OOD==f(x)==y
CCT,Typicality,OoD Test,OoD Val,0.39314247669773633,1.0,0.6965712383488681,Temporal,0,8,False
CCT,Typicality,OoD Test,OoD Test,0.3914780292942743,0.5576923076923077,0.474585168493291,Unbiased,0,8,False
CCT,Typicality,OoD Test,OoD Test,0.3914780292942743,0.5865384615384616,0.4890082454163679,Class,0,8,False
CCT,Typicality,OoD Test,OoD Test,0.3914780292942743,0.5673076923076923,0.4793928608009833,Synthetic,0,8,False
CCT,Typicality,OoD Test,OoD Test,0.3914780292942743,1.0,0.6957390146471372,Temporal,0,8,False
CCT,Typicality,OoD Val,OoD Val,0.5306258322237017,0.45192307692307687,0.4912744545733893,Unbiased,1,8,False
CCT,Typicality,OoD Val,OoD Val,0.5306258322237017,0.9711538461538461,0.7508898391887739,Class,1,8,False
CCT,Typicality,OoD Val,OoD Val,0.5306258322237017,0.9519230769230769,0.7412744545733894,Synthetic,1,8,False
CCT,Typicality,OoD Val,OoD Val,0.5306258322237017,1.0,0.7653129161118508,Temporal,1,8,False
CCT,Typicality,OoD Val,OoD Test,0.5279627163781625,0.45192307692307687,0.4899428966506197,Unbiased,1,8,False
CCT,Typicality,OoD Val,OoD Test,0.5279627163781625,0.9711538461538461,0.7495582812660043,Class,1,8,False
CCT,Typicality,OoD Val,OoD Test,0.5279627163781625,0.9519230769230769,0.7399428966506196,Synthetic,1,8,False
CCT,Typicality,OoD Val,OoD Test,0.5279627163781625,1.0,0.7639813581890813,Temporal,1,8,False
CCT,Typicality,OoD Test,OoD Val,0.5306258322237017,0.45192307692307687,0.4912744545733893,Unbiased,1,8,False
CCT,Typicality,OoD Test,OoD Val,0.5306258322237017,0.9711538461538461,0.7508898391887739,Class,1,8,False
CCT,Typicality,OoD Test,OoD Val,0.5306258322237017,0.9519230769230769,0.7412744545733894,Synthetic,1,8,False
CCT,Typicality,OoD Test,OoD Val,0.5306258322237017,1.0,0.7653129161118508,Temporal,1,8,False
CCT,Typicality,OoD Test,OoD Test,0.5279627163781625,0.45192307692307687,0.4899428966506197,Unbiased,1,8,False
CCT,Typicality,OoD Test,OoD Test,0.5279627163781625,0.9711538461538461,0.7495582812660043,Class,1,8,False
CCT,Typicality,OoD Test,OoD Test,0.5279627163781625,0.9519230769230769,0.7399428966506196,Synthetic,1,8,False
CCT,Typicality,OoD Test,OoD Test,0.5279627163781625,1.0,0.7639813581890813,Temporal,1,8,False
CCT,Typicality,OoD Val,OoD Val,0.5213049267643143,0.75,0.6356524633821572,Unbiased,5,8,False
CCT,Typicality,OoD Val,OoD Val,0.5213049267643143,0.9903846153846154,0.7558447710744649,Class,5,8,False
CCT,Typicality,OoD Val,OoD Val,0.5213049267643143,0.9903846153846154,0.7558447710744649,Synthetic,5,8,False
CCT,Typicality,OoD Val,OoD Val,0.5213049267643143,1.0,0.7606524633821572,Temporal,5,8,False
CCT,Typicality,OoD Val,OoD Test,0.524300932090546,0.75,0.6371504660452729,Unbiased,5,8,False
CCT,Typicality,OoD Val,OoD Test,0.524300932090546,0.9903846153846154,0.7573427737375806,Class,5,8,False
CCT,Typicality,OoD Val,OoD Test,0.524300932090546,0.9903846153846154,0.7573427737375806,Synthetic,5,8,False
CCT,Typicality,OoD Val,OoD Test,0.524300932090546,1.0,0.7621504660452729,Temporal,5,8,False
CCT,Typicality,OoD Test,OoD Val,0.5213049267643143,0.75,0.6356524633821572,Unbiased,5,8,False
CCT,Typicality,OoD Test,OoD Val,0.5213049267643143,0.9903846153846154,0.7558447710744649,Class,5,8,False
CCT,Typicality,OoD Test,OoD Val,0.5213049267643143,0.9903846153846154,0.7558447710744649,Synthetic,5,8,False
CCT,Typicality,OoD Test,OoD Val,0.5213049267643143,1.0,0.7606524633821572,Temporal,5,8,False
CCT,Typicality,OoD Test,OoD Test,0.524300932090546,0.75,0.6371504660452729,Unbiased,5,8,False
CCT,Typicality,OoD Test,OoD Test,0.524300932090546,0.9903846153846154,0.7573427737375806,Class,5,8,False
CCT,Typicality,OoD Test,OoD Test,0.524300932090546,0.9903846153846154,0.7573427737375806,Synthetic,5,8,False
CCT,Typicality,OoD Test,OoD Test,0.524300932090546,1.0,0.7621504660452729,Temporal,5,8,False
CCT,Softmax,OoD Val,OoD Val,0.7836218375499334,0.9615384615384616,0.8725801495441975,Unbiased,-1,8,False
CCT,Softmax,OoD Val,OoD Val,0.7836218375499334,0.8942307692307693,0.8389263033903513,Class,-1,8,False
CCT,Softmax,OoD Val,OoD Val,0.7836218375499334,0.8461538461538461,0.8148878418518898,Synthetic,-1,8,False
CCT,Softmax,OoD Val,OoD Val,0.7836218375499334,0.9615384615384616,0.8725801495441975,Temporal,-1,8,False
CCT,Softmax,OoD Val,OoD Test,0.8045938748335553,0.9615384615384616,0.8830661681860084,Unbiased,-1,8,False
CCT,Softmax,OoD Val,OoD Test,0.8045938748335553,0.8942307692307693,0.8494123220321623,Class,-1,8,False
CCT,Softmax,OoD Val,OoD Test,0.8045938748335553,0.8461538461538461,0.8253738604937007,Synthetic,-1,8,False
CCT,Softmax,OoD Val,OoD Test,0.8045938748335553,0.9615384615384616,0.8830661681860084,Temporal,-1,8,False
CCT,Softmax,OoD Test,OoD Val,0.8665113182423435,0.9230769230769231,0.8947941206596333,Unbiased,-1,8,False
CCT,Softmax,OoD Test,OoD Val,0.8665113182423435,0.8461538461538461,0.8563325821980948,Class,-1,8,False
CCT,Softmax,OoD Test,OoD Val,0.8665113182423435,0.7692307692307692,0.8178710437365564,Synthetic,-1,8,False
CCT,Softmax,OoD Test,OoD Val,0.8665113182423435,0.9326923076923077,0.8996018129673256,Temporal,-1,8,False
CCT,Softmax,OoD Test,OoD Test,0.8794940079893475,0.9230769230769231,0.9012854655331353,Unbiased,-1,8,False
CCT,Softmax,OoD Test,OoD Test,0.8794940079893475,0.8461538461538461,0.8628239270715968,Class,-1,8,False
CCT,Softmax,OoD Test,OoD Test,0.8794940079893475,0.7692307692307692,0.8243623886100584,Synthetic,-1,8,False
CCT,Softmax,OoD Test,OoD Test,0.8794940079893475,0.9326923076923077,0.9060931578408276,Temporal,-1,8,False
CCT,Softmax,OoD Val,OoD Val,0.7247003994673769,0.9038461538461539,0.8142732766567653,Unbiased,0,8,False
CCT,Softmax,OoD Val,OoD Val,0.7247003994673769,0.0,0.3623501997336884,Class,0,8,False
CCT,Softmax,OoD Val,OoD Val,0.7247003994673769,0.0,0.3623501997336884,Synthetic,0,8,False
CCT,Softmax,OoD Val,OoD Val,0.7247003994673769,1.0,0.8623501997336884,Temporal,0,8,False
CCT,Softmax,OoD Val,OoD Test,0.725699067909454,0.9038461538461539,0.814772610877804,Unbiased,0,8,False
CCT,Softmax,OoD Val,OoD Test,0.725699067909454,0.0,0.362849533954727,Class,0,8,False
CCT,Softmax,OoD Val,OoD Test,0.725699067909454,0.0,0.362849533954727,Synthetic,0,8,False
CCT,Softmax,OoD Val,OoD Test,0.725699067909454,1.0,0.8628495339547271,Temporal,0,8,False
CCT,Softmax,OoD Test,OoD Val,0.7247003994673769,0.9038461538461539,0.8142732766567653,Unbiased,0,8,False
CCT,Softmax,OoD Test,OoD Val,0.7247003994673769,0.0,0.3623501997336884,Class,0,8,False
CCT,Softmax,OoD Test,OoD Val,0.7247003994673769,0.0,0.3623501997336884,Synthetic,0,8,False
CCT,Softmax,OoD Test,OoD Val,0.7247003994673769,1.0,0.8623501997336884,Temporal,0,8,False
CCT,Softmax,OoD Test,OoD Test,0.725699067909454,0.9038461538461539,0.814772610877804,Unbiased,0,8,False
CCT,Softmax,OoD Test,OoD Test,0.725699067909454,0.0,0.362849533954727,Class,0,8,False
CCT,Softmax,OoD Test,OoD Test,0.725699067909454,0.0,0.362849533954727,Synthetic,0,8,False
CCT,Softmax,OoD Test,OoD Test,0.725699067909454,1.0,0.8628495339547271,Temporal,0,8,False
CCT,Softmax,OoD Val,OoD Val,0.703728362183755,0.9230769230769231,0.8134026426303391,Unbiased,1,8,False
CCT,Softmax,OoD Val,OoD Val,0.703728362183755,1.0,0.8518641810918774,Class,1,8,False
CCT,Softmax,OoD Val,OoD Val,0.703728362183755,1.0,0.8518641810918774,Synthetic,1,8,False
CCT,Softmax,OoD Val,OoD Val,0.703728362183755,1.0,0.8518641810918774,Temporal,1,8,False
CCT,Softmax,OoD Val,OoD Test,0.7083888149134487,0.9230769230769231,0.8157328689951859,Unbiased,1,8,False
CCT,Softmax,OoD Val,OoD Test,0.7083888149134487,1.0,0.8541944074567244,Class,1,8,False
CCT,Softmax,OoD Val,OoD Test,0.7083888149134487,1.0,0.8541944074567244,Synthetic,1,8,False
CCT,Softmax,OoD Val,OoD Test,0.7083888149134487,1.0,0.8541944074567244,Temporal,1,8,False
CCT,Softmax,OoD Test,OoD Val,0.703728362183755,0.9230769230769231,0.8134026426303391,Unbiased,1,8,False
CCT,Softmax,OoD Test,OoD Val,0.703728362183755,1.0,0.8518641810918774,Class,1,8,False
CCT,Softmax,OoD Test,OoD Val,0.703728362183755,1.0,0.8518641810918774,Synthetic,1,8,False
CCT,Softmax,OoD Test,OoD Val,0.703728362183755,1.0,0.8518641810918774,Temporal,1,8,False
CCT,Softmax,OoD Test,OoD Test,0.7083888149134487,0.9230769230769231,0.8157328689951859,Unbiased,1,8,False
CCT,Softmax,OoD Test,OoD Test,0.7083888149134487,1.0,0.8541944074567244,Class,1,8,False
CCT,Softmax,OoD Test,OoD Test,0.7083888149134487,1.0,0.8541944074567244,Synthetic,1,8,False
CCT,Softmax,OoD Test,OoD Test,0.7083888149134487,1.0,0.8541944074567244,Temporal,1,8,False
CCT,Softmax,OoD Val,OoD Val,0.3781624500665779,0.9519230769230769,0.6650427634948274,Unbiased,5,8,False
CCT,Softmax,OoD Val,OoD Val,0.3781624500665779,0.05769230769230771,0.2179273788794428,Class,5,8,False
CCT,Softmax,OoD Val,OoD Val,0.3781624500665779,0.07692307692307687,0.22754276349482738,Synthetic,5,8,False
CCT,Softmax,OoD Val,OoD Val,0.3781624500665779,1.0,0.689081225033289,Temporal,5,8,False
CCT,Softmax,OoD Val,OoD Test,0.37782956058588546,0.9519230769230769,0.6648763187544812,Unbiased,5,8,False
CCT,Softmax,OoD Val,OoD Test,0.37782956058588546,0.05769230769230771,0.21776093413909658,Class,5,8,False
CCT,Softmax,OoD Val,OoD Test,0.37782956058588546,0.07692307692307687,0.22737631875448117,Synthetic,5,8,False
CCT,Softmax,OoD Val,OoD Test,0.37782956058588546,1.0,0.6889147802929427,Temporal,5,8,False
CCT,Softmax,OoD Test,OoD Val,0.3781624500665779,0.9519230769230769,0.6650427634948274,Unbiased,5,8,False
CCT,Softmax,OoD Test,OoD Val,0.3781624500665779,0.05769230769230771,0.2179273788794428,Class,5,8,False
CCT,Softmax,OoD Test,OoD Val,0.3781624500665779,0.07692307692307687,0.22754276349482738,Synthetic,5,8,False
CCT,Softmax,OoD Test,OoD Val,0.3781624500665779,1.0,0.689081225033289,Temporal,5,8,False
CCT,Softmax,OoD Test,OoD Test,0.37782956058588546,0.9519230769230769,0.6648763187544812,Unbiased,5,8,False
CCT,Softmax,OoD Test,OoD Test,0.37782956058588546,0.05769230769230771,0.21776093413909658,Class,5,8,False
CCT,Softmax,OoD Test,OoD Test,0.37782956058588546,0.07692307692307687,0.22737631875448117,Synthetic,5,8,False
CCT,Softmax,OoD Test,OoD Test,0.37782956058588546,1.0,0.6889147802929427,Temporal,5,8,False
CCT,rabanser,OoD Val,OoD Val,0.9339831634913602,0.7403846153846154,0.8371838894379878,Unbiased,0,8,False
CCT,rabanser,OoD Val,OoD Val,0.9339831634913602,0.028846153846153855,0.48141465866875705,Class,0,8,False
CCT,rabanser,OoD Val,OoD Val,0.9339831634913602,0.0,0.4669915817456801,Synthetic,0,8,False
CCT,rabanser,OoD Val,OoD Val,0.9339831634913602,0.0,0.4669915817456801,Temporal,0,8,False
CCT,rabanser,OoD Val,OoD Test,0.9388568896765618,0.7403846153846154,0.8396207525305885,Unbiased,0,8,False
CCT,rabanser,OoD Val,OoD Test,0.9388568896765618,0.028846153846153855,0.4838515217613578,Class,0,8,False
CCT,rabanser,OoD Val,OoD Test,0.9388568896765618,0.0,0.4694284448382809,Synthetic,0,8,False
CCT,rabanser,OoD Val,OoD Test,0.9388568896765618,0.0,0.4694284448382809,Temporal,0,8,False
CCT,rabanser,OoD Test,OoD Val,0.9401860877270714,0.7115384615384616,0.8258622746327664,Unbiased,0,8,False
CCT,rabanser,OoD Test,OoD Val,0.9401860877270714,0.028846153846153855,0.4845161207866126,Class,0,8,False
CCT,rabanser,OoD Test,OoD Val,0.9401860877270714,0.0,0.4700930438635357,Synthetic,0,8,False
CCT,rabanser,OoD Test,OoD Val,0.9401860877270714,0.0,0.4700930438635357,Temporal,0,8,False
CCT,rabanser,OoD Test,OoD Test,0.9437306158617634,0.7115384615384616,0.8276345387001125,Unbiased,0,8,False
CCT,rabanser,OoD Test,OoD Test,0.9437306158617634,0.028846153846153855,0.48628838485395864,Class,0,8,False
CCT,rabanser,OoD Test,OoD Test,0.9437306158617634,0.0,0.4718653079308817,Synthetic,0,8,False
CCT,rabanser,OoD Test,OoD Test,0.9437306158617634,0.0,0.4718653079308817,Temporal,0,8,False
CCT,rabanser,OoD Val,OoD Val,0.998335552596538,0.9903846153846154,0.9943600839905766,Unbiased,1,8,False
CCT,rabanser,OoD Val,OoD Val,0.998335552596538,0.7980769230769231,0.8982062378367306,Class,1,8,False
CCT,rabanser,OoD Val,OoD Val,0.998335552596538,0.7403846153846154,0.8693600839905766,Synthetic,1,8,False
CCT,rabanser,OoD Val,OoD Val,0.998335552596538,1.0,0.9991677762982689,Temporal,1,8,False
CCT,rabanser,OoD Val,OoD Test,0.9980026631158455,0.9903846153846154,0.9941936392502304,Unbiased,1,8,False
CCT,rabanser,OoD Val,OoD Test,0.9980026631158455,0.7980769230769231,0.8980397930963844,Class,1,8,False
CCT,rabanser,OoD Val,OoD Test,0.9980026631158455,0.7403846153846154,0.8691936392502304,Synthetic,1,8,False
CCT,rabanser,OoD Val,OoD Test,0.9980026631158455,1.0,0.9990013315579227,Temporal,1,8,False
CCT,rabanser,OoD Test,OoD Val,0.9986684420772304,0.9903846153846154,0.9945265287309228,Unbiased,1,8,False
CCT,rabanser,OoD Test,OoD Val,0.9986684420772304,0.7884615384615384,0.8935649902693844,Class,1,8,False
CCT,rabanser,OoD Test,OoD Val,0.9986684420772304,0.7211538461538461,0.8599111441155383,Synthetic,1,8,False
CCT,rabanser,OoD Test,OoD Val,0.9986684420772304,1.0,0.9993342210386151,Temporal,1,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,0.9903846153846154,0.9950258629519615,Unbiased,1,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,0.7884615384615384,0.894064324490423,Class,1,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,0.7211538461538461,0.8604104783365769,Synthetic,1,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,1.0,0.9998335552596538,Temporal,1,8,False
CCT,rabanser,OoD Val,OoD Val,0.9993342210386151,0.9807692307692307,0.990051725903923,Unbiased,5,8,False
CCT,rabanser,OoD Val,OoD Val,0.9993342210386151,0.8269230769230769,0.913128648980846,Class,5,8,False
CCT,rabanser,OoD Val,OoD Val,0.9993342210386151,0.5576923076923077,0.7785132643654614,Synthetic,5,8,False
CCT,rabanser,OoD Val,OoD Val,0.9993342210386151,0.9807692307692307,0.990051725903923,Temporal,5,8,False
CCT,rabanser,OoD Val,OoD Test,0.9996671105193076,0.9807692307692307,0.9902181706442692,Unbiased,5,8,False
CCT,rabanser,OoD Val,OoD Test,0.9996671105193076,0.8269230769230769,0.9132950937211922,Class,5,8,False
CCT,rabanser,OoD Val,OoD Test,0.9996671105193076,0.5576923076923077,0.7786797091058076,Synthetic,5,8,False
CCT,rabanser,OoD Val,OoD Test,0.9996671105193076,0.9807692307692307,0.9902181706442692,Temporal,5,8,False
CCT,rabanser,OoD Test,OoD Val,0.9993342210386151,0.9711538461538461,0.9852440335962307,Unbiased,5,8,False
CCT,rabanser,OoD Test,OoD Val,0.9993342210386151,0.8269230769230769,0.913128648980846,Class,5,8,False
CCT,rabanser,OoD Test,OoD Val,0.9993342210386151,0.5480769230769231,0.7737055720577691,Synthetic,5,8,False
CCT,rabanser,OoD Test,OoD Val,0.9993342210386151,0.9807692307692307,0.990051725903923,Temporal,5,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,0.9711538461538461,0.9854104783365769,Unbiased,5,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,0.8269230769230769,0.9132950937211922,Class,5,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,0.5480769230769231,0.7738720167981153,Synthetic,5,8,False
CCT,rabanser,OoD Test,OoD Test,0.9996671105193076,0.9807692307692307,0.9902181706442692,Temporal,5,8,False
OfficeHome,kNN,Art,Art,0.8666666666666667,0.4444444444444444,0.6555555555555556,Unbiased,-1,8,False
OfficeHome,kNN,Art,Art,0.8666666666666667,0.5555555555555556,0.7111111111111111,Class,-1,8,False
OfficeHome,kNN,Art,Art,0.8666666666666667,0.5555555555555556,0.7111111111111111,Synthetic,-1,8,False
OfficeHome,kNN,Art,Art,0.8666666666666667,0.40740740740740744,0.6370370370370371,Temporal,-1,8,False
OfficeHome,kNN,Art,Clipart,0.8796296296296297,0.4444444444444444,0.662037037037037,Unbiased,-1,8,False
OfficeHome,kNN,Art,Clipart,0.8796296296296297,0.5555555555555556,0.7175925925925926,Class,-1,8,False
OfficeHome,kNN,Art,Clipart,0.8796296296296297,0.5555555555555556,0.7175925925925926,Synthetic,-1,8,False
OfficeHome,kNN,Art,Clipart,0.8796296296296297,0.40740740740740744,0.6435185185185186,Temporal,-1,8,False
OfficeHome,kNN,Art,Product,0.2777777777777778,0.4444444444444444,0.3611111111111111,Unbiased,-1,8,False
OfficeHome,kNN,Art,Product,0.2777777777777778,0.5555555555555556,0.4166666666666667,Class,-1,8,False
OfficeHome,kNN,Art,Product,0.2777777777777778,0.5555555555555556,0.4166666666666667,Synthetic,-1,8,False
OfficeHome,kNN,Art,Product,0.2777777777777778,0.40740740740740744,0.3425925925925926,Temporal,-1,8,False
OfficeHome,kNN,Clipart,Art,0.6833333333333333,0.5555555555555556,0.6194444444444445,Unbiased,-1,8,False
OfficeHome,kNN,Clipart,Art,0.6833333333333333,0.6666666666666667,0.675,Class,-1,8,False
OfficeHome,kNN,Clipart,Art,0.6833333333333333,0.5555555555555556,0.6194444444444445,Synthetic,-1,8,False
OfficeHome,kNN,Clipart,Art,0.6833333333333333,0.5555555555555556,0.6194444444444445,Temporal,-1,8,False
OfficeHome,kNN,Clipart,Clipart,0.8333333333333334,0.5555555555555556,0.6944444444444444,Unbiased,-1,8,False
OfficeHome,kNN,Clipart,Clipart,0.8333333333333334,0.6666666666666667,0.75,Class,-1,8,False
OfficeHome,kNN,Clipart,Clipart,0.8333333333333334,0.5555555555555556,0.6944444444444444,Synthetic,-1,8,False
OfficeHome,kNN,Clipart,Clipart,0.8333333333333334,0.5555555555555556,0.6944444444444444,Temporal,-1,8,False
OfficeHome,kNN,Clipart,Product,0.21296296296296297,0.5555555555555556,0.3842592592592593,Unbiased,-1,8,False
OfficeHome,kNN,Clipart,Product,0.21296296296296297,0.6666666666666667,0.4398148148148149,Class,-1,8,False
OfficeHome,kNN,Clipart,Product,0.21296296296296297,0.5555555555555556,0.3842592592592593,Synthetic,-1,8,False
OfficeHome,kNN,Clipart,Product,0.21296296296296297,0.5555555555555556,0.3842592592592593,Temporal,-1,8,False
OfficeHome,kNN,Product,Art,0.03333333333333333,0.8148148148148149,0.4240740740740741,Unbiased,-1,8,False
OfficeHome,kNN,Product,Art,0.03333333333333333,0.7407407407407407,0.387037037037037,Class,-1,8,False
OfficeHome,kNN,Product,Art,0.03333333333333333,0.7777777777777778,0.40555555555555556,Synthetic,-1,8,False
OfficeHome,kNN,Product,Art,0.03333333333333333,0.9259259259259259,0.47962962962962963,Temporal,-1,8,False
OfficeHome,kNN,Product,Clipart,0.05555555555555555,0.8148148148148149,0.43518518518518523,Unbiased,-1,8,False
OfficeHome,kNN,Product,Clipart,0.05555555555555555,0.7407407407407407,0.39814814814814814,Class,-1,8,False
OfficeHome,kNN,Product,Clipart,0.05555555555555555,0.7777777777777778,0.4166666666666667,Synthetic,-1,8,False
OfficeHome,kNN,Product,Clipart,0.05555555555555555,0.9259259259259259,0.49074074074074076,Temporal,-1,8,False
OfficeHome,kNN,Product,Product,0.37962962962962965,0.8148148148148149,0.5972222222222223,Unbiased,-1,8,False
OfficeHome,kNN,Product,Product,0.37962962962962965,0.7407407407407407,0.5601851851851851,Class,-1,8,False
OfficeHome,kNN,Product,Product,0.37962962962962965,0.7777777777777778,0.5787037037037037,Synthetic,-1,8,False
OfficeHome,kNN,Product,Product,0.37962962962962965,0.9259259259259259,0.6527777777777778,Temporal,-1,8,False
OfficeHome,kNN,Art,Art,0.8666666666666667,0.40740740740740744,0.6370370370370371,Unbiased,5,8,False
OfficeHome,kNN,Art,Art,0.8666666666666667,0.14814814814814814,0.5074074074074074,Temporal,5,8,False
OfficeHome,kNN,Art,Clipart,0.7037037037037037,0.40740740740740744,0.5555555555555556,Unbiased,5,8,False
OfficeHome,kNN,Art,Clipart,0.7037037037037037,0.14814814814814814,0.42592592592592593,Temporal,5,8,False
OfficeHome,kNN,Art,Product,1.0,0.40740740740740744,0.7037037037037037,Unbiased,5,8,False
OfficeHome,kNN,Art,Product,1.0,0.14814814814814814,0.5740740740740741,Temporal,5,8,False
OfficeHome,kNN,Clipart,Art,0.13333333333333333,0.5925925925925926,0.36296296296296293,Unbiased,5,8,False
OfficeHome,kNN,Clipart,Art,0.13333333333333333,0.8518518518518519,0.4925925925925926,Temporal,5,8,False
OfficeHome,kNN,Clipart,Clipart,0.2962962962962963,0.5925925925925926,0.4444444444444444,Unbiased,5,8,False
OfficeHome,kNN,Clipart,Clipart,0.2962962962962963,0.8518518518518519,0.5740740740740741,Temporal,5,8,False
OfficeHome,kNN,Clipart,Product,0.0,0.5925925925925926,0.2962962962962963,Unbiased,5,8,False
OfficeHome,kNN,Clipart,Product,0.0,0.8518518518518519,0.42592592592592593,Temporal,5,8,False
OfficeHome,kNN,Product,Art,0.8666666666666667,0.40740740740740744,0.6370370370370371,Unbiased,5,8,False
OfficeHome,kNN,Product,Art,0.8666666666666667,0.14814814814814814,0.5074074074074074,Temporal,5,8,False
OfficeHome,kNN,Product,Clipart,0.7037037037037037,0.40740740740740744,0.5555555555555556,Unbiased,5,8,False
OfficeHome,kNN,Product,Clipart,0.7037037037037037,0.14814814814814814,0.42592592592592593,Temporal,5,8,False
OfficeHome,kNN,Product,Product,1.0,0.40740740740740744,0.7037037037037037,Unbiased,5,8,False
OfficeHome,kNN,Product,Product,1.0,0.14814814814814814,0.5740740740740741,Temporal,5,8,False
OfficeHome,GradNorm,Art,Art,0.7833333333333333,0.6296296296296297,0.7064814814814815,Unbiased,-1,8,False
OfficeHome,GradNorm,Art,Art,0.7833333333333333,0.6666666666666667,0.7250000000000001,Class,-1,8,False
